Date,AR,dAR
2024-12-19,0.673485070441764,-2.3262019888328527
2024-12-20,0.6718321944641024,-2.2734156102862944
2024-12-23,0.670684018932954,-2.23028037017555
2024-12-24,0.6716476401429589,-2.1783084410295652
2024-12-26,0.6712856486432601,-2.125137878405975
2024-12-27,0.6723337725329066,-2.0588416281380604
2024-12-30,0.6741243596596257,-1.986338468930562
2024-12-31,0.6739272972115119,-1.911166376086412
2025-01-02,0.6720432684928374,-1.840831008851333
2025-01-03,0.6740980069409204,-1.7606015535248167
2025-01-06,0.6749430518044406,-1.6816812242609447
2025-01-07,0.675010431413003,-1.5798739770118955
2025-01-08,0.6749551824147307,-1.5016346123027178
2025-01-10,0.6753366394916093,-1.417475010742647
2025-01-13,0.673523730846137,-1.412443264391947
2025-01-14,0.6734081237629228,-1.4018219637851532
2025-01-15,0.6749589894950384,-1.3744899901842578
2025-01-16,0.6755551231360967,-1.3385535512796143
2025-01-17,0.6751653920117663,-1.3100976253064485
2025-01-21,0.6747461644632162,-1.2814456116178352
2025-01-22,0.6761037997807328,-1.2518069066621431
2025-01-23,0.676706720126477,-1.2292284754256528
2025-01-24,0.6770075124490396,-1.203852519770776
2025-01-27,0.6706780903819637,-1.197948393271845
2025-01-28,0.6725819471789112,-1.1947935618179188
2025-01-29,0.672768872685239,-1.195600116690418
2025-01-30,0.6736186078594704,-1.192951812203801
2025-01-31,0.6741196617180918,-1.1876893198000036
2025-02-03,0.6726373815467547,-1.1916710676749882
2025-02-04,0.6709622964318844,-1.193409706110284
2025-02-05,0.669740864419178,-1.2002173813414145
2025-02-06,0.6682576578123469,-1.2224338371145258
2025-02-07,0.6688165447289139,-1.2454403497467714
2025-02-10,0.6670408944431424,-1.2740332779713595
2025-02-11,0.6671527266196022,-1.2996325196233052
2025-02-12,0.6673749382130068,-1.331466426172988
2025-02-13,0.6677842844286085,-1.3646403195835175
2025-02-14,0.6647216066542296,-1.412226367377065
2025-02-18,0.6641952018290984,-1.4281528879473542
2025-02-19,0.6609156823611335,-1.4674221741011324
2025-02-20,0.660121300286753,-1.5104834856715255
2025-02-21,0.6629255872727294,-1.5464866022411816
2025-02-24,0.6625559504395718,-1.5866562248170781
2025-02-25,0.6588816282434077,-1.6326929163403836
2025-02-26,0.658425377034158,-1.671482837554564
2025-02-27,0.6577040319143705,-1.7064454284420085
2025-02-28,0.6601565911786234,-1.7248241691702435
2025-03-03,0.6604451147991836,-1.7449247707862547
2025-03-04,0.6625957014409432,-1.7483306611944402
2025-03-05,0.6616912762037065,-1.7558343877657787
2025-03-06,0.6636580997295439,-1.7571811598768385
2025-03-07,0.6622091755497339,-1.7660572508983743
2025-03-10,0.6663437881149367,-1.7446486401024388
2025-03-11,0.667176466359825,-1.7179161460603058
2025-03-12,0.6668611883491627,-1.6768762018067158
2025-03-13,0.6681883112516153,-1.6278012638947466
2025-03-14,0.6715164090948738,-1.5800982370596255
2025-03-17,0.6730776149685755,-1.5230010728999794
2025-03-18,0.6736267421574467,-1.4465944208218322
2025-03-19,0.6738943193870315,-1.3664523687177943
2025-03-20,0.673789693125022,-1.2835099191205488
2025-03-21,0.6739497879319788,-1.2120187251851033
2025-03-24,0.675869290220209,-1.1340359937921438
2025-03-25,0.6752555837732431,-1.068343564886774
2025-03-26,0.6758773093711016,-0.9963967200006709
2025-03-27,0.6757279399988305,-0.9346122872182369
2025-03-28,0.678161248658522,-0.8551861639789944
2025-03-31,0.6768412749939104,-0.8008646905971478
2025-04-01,0.6760018695616503,-0.7541003305615115
2025-04-02,0.6767156618934217,-0.7032677442001332
2025-04-03,0.6948519861087616,-0.5773851350294701
2025-04-04,0.7248669616251688,-0.3292286097167423
2025-04-07,0.7246190743114137,-0.09614763069819526
2025-04-08,0.7249267263161291,0.12943232446388223
2025-04-09,0.7687163653182709,0.5078140144692517
2025-04-10,0.7723174603575225,0.8576112716067433
2025-04-11,0.7748480944339153,1.1793829001702583
2025-04-14,0.7748523787725816,1.4659009298801342
2025-04-15,0.7736787785056266,1.7313907551699308
2025-04-16,0.7734698431232553,1.9772166881175492
2025-04-17,0.7730691820865296,2.2090209064180746
2025-04-21,0.7758780570634316,2.4238492192072547
2025-04-22,0.7783200780483016,2.6340756695859637
2025-04-23,0.7785852207970394,2.8371195334164505
2025-04-24,0.7794866156162142,3.0298011400130997
2025-04-25,0.7796901072335883,3.1648902274862816
2025-04-28,0.7800551236582199,3.215106638719257
2025-04-29,0.780365382958676,3.265577010215289
2025-04-30,0.7786688924569024,3.3140628650249173
2025-05-01,0.7777171776597692,3.251798451567804
2025-05-02,0.7777573338358879,3.1856877960421044
2025-05-05,0.7783065859109434,3.1182103284918696
2025-05-06,0.7773812612178416,3.0539913145420123
2025-05-07,0.777315330483184,2.9961793333528264
2025-05-08,0.7765466474874881,2.9416984133268316
2025-05-09,0.7762228747325574,2.8902958451553404
2025-05-12,0.779183043639968,2.838329690945656
2025-05-13,0.7770825932853761,2.781899347096627
2025-05-14,0.7770058088274524,2.7275159183855844
2025-05-15,0.7771088347517101,2.6737145707538184
2025-05-16,0.7768963328027563,2.621544836168707
2025-05-19,0.7771267116056757,2.5710163787423546
2025-05-20,0.7773894062694015,2.5217285625360106
2025-05-21,0.7790972276137454,2.4796432571836577
2025-05-22,0.7793884123390938,2.4414683083525732
2025-05-23,0.7796905243035281,2.4051059449095527
2025-05-27,0.7809672802520667,2.3707049437322953
2025-05-28,0.7805208437414428,2.3390815978607913
2025-05-29,0.7806827321535421,2.308984904371712
2025-05-30,0.7811813033895743,2.2820281918627994
2025-06-02,0.7804084264264739,2.2558406359275187
2025-06-03,0.7806236295702679,2.225498125108129
2025-06-04,0.7788622096509803,2.1982741418377683
2025-06-05,0.7789263555405378,2.172203100970806
